id,data,produto,categoria,quantidade,pagamento,preco_unitario
2697,2023-01-30,Enxada,Jardinagem,224.0,Pix,89.9
2698,2023-11-28,Conexão T,Hidráulica,494.0,Carteira Digital,7.9
2699,2023-06-17,Registro de Água,Hidráulica,452.0,Pix,54.9
2700,2023-12-17,Alicate,Ferramentas,241.0,Boleto,41.9
2701,2023-05-05,Tijolo,Construção e Estrutura,2.0,Crédito,2.0
2702,2023-07-26,Brita,Construção e Estrutura,442.0,Débito,17.9
2703,2023-11-25,Areia,Construção e Estrutura,236.0,Boleto,14.9
2704,,Telha Cerâmica,Construção e Estrutura,381.0,Dinheiro,7.9
2705,2023-10-24,Torneira,Hidráulica,490.0,Crédito,79.0
2706,2023-12-09,Parafusadeira,Ferramentas,416.0,Débito,429.0
2707,2023-03-10,Bloco de Concreto,Construção e Estrutura,204.0,Dinheiro,6.0
2708,2023-01-20,Lanterna,Elétrica,380.0,Carteira Digital,59.9
2709,2023-09-13,Trena,Ferramentas,77.0,Transferência Bancária,32.0
2710,2023-12-17,Areia,Construção e Estrutura,34.0,Boleto,14.9
2711,2023-01-11,Mangueira,Hidráulica,122.0,Pix,59.0
2712,2023-04-18,Massa Corrida,Tintas e Acabamento,122.0,Dinheiro,89.9
2713,2023-11-23,Pá,Jardinagem,199.0,Débito,74.9
2714,2023-02-13,Capacete,Segurança e EPI,407.0,Dinheiro,49.9
2715,2023-04-21,Brita,Construção e Estrutura,43.0,Transferência Bancária,17.9
2716,2023-08-21,Telha Cerâmica,Construção e Estrutura,433.0,Dinheiro,7.9
2717,2023-07-05,Massa Corrida,Tintas e Acabamento,405.0,Pix,89.9
2718,2023-12-07,Alicate,Ferramentas,353.0,Carteira Digital,41.9
2719,2023-01-10,Óculos de Proteção,Segurança e EPI,168.0,Crédito,24.9
2720,2023-01-08,Tijolo,Construção e Estrutura,68.0,Boleto,2.0
2721,2023-05-24,Lâmpada LED,Elétrica,162.0,Crédito,14.9
2722,2023-12-13,Caixa de água,Hidráulica,108.0,Carteira Digital,799.0
2723,2023-03-25,Serrote,Ferramentas,435.0,Boleto,64.9
2724,2023-06-16,Interruptor,Elétrica,265.0,Crédito,12.9
2725,2023-10-21,Argamassa,Construção e Estrutura,97.0,Carteira Digital,24.9
2726,2023-04-28,Interruptor,Elétrica,109.0,Transferência Bancária,12.9
2727,2023-04-18,Alicate,Ferramentas,215.0,Transferência Bancária,41.9
2728,2023-06-14,Mangueira,Hidráulica,379.0,Débito,59.0
2729,2023-12-07,Lixa,Tintas e Acabamento,417.0,Pix,4.9
2730,2023-08-15,Disjuntor,Elétrica,121.0,Débito,45.0
2731,2023-11-07,Tomada,Elétrica,444.0,Dinheiro,9.9
2732,2023-10-25,Registro de Água,Hidráulica,247.0,Carteira Digital,54.9
2733,2023-07-05,Conexão T,Hidráulica,390.0,Pix,7.9
2734,2023-12-31,Lanterna,Elétrica,445.0,Boleto,59.9
2735,2023-01-29,Lixa,Tintas e Acabamento,272.0,Carteira Digital,4.9
2736,2023-05-11,Trena,Ferramentas,128.0,Boleto,32.0
2737,2023-08-19,Trena,Ferramentas,407.0,Débito,32.0
2738,2023-01-01,Furadeira,Ferramentas,147.0,Dinheiro,499.9
2739,2023-01-12,Argamassa,Construção e Estrutura,153.0,Crédito,24.9
2740,2023-10-27,Capacete,Segurança e EPI,103.0,Dinheiro,49.9
2741,2023-07-11,Extensão,Elétrica,330.0,Crédito,39.9
2742,2023-07-07,Furadeira,Ferramentas,309.0,Pix,499.9
2743,2023-03-23,Sementes de Grama,Jardinagem,195.0,Débito,19.9
2744,2023-01-28,Selador,Tintas e Acabamento,90.0,Boleto,99.9
2745,2023-06-15,Pá,Jardinagem,396.0,Débito,74.9
2746,2023-05-03,Mangueira,Hidráulica,488.0,Dinheiro,59.0
2747,2023-10-18,Interruptor,Elétrica,16.0,Pix,12.9
2748,2023-03-31,Chave de Fenda,Ferramentas,200.0,Débito,24.5
2749,2023-11-08,Pincel,Tintas e Acabamento,322.0,Dinheiro,12.9
2750,2023-11-15,Sementes de Grama,Jardinagem,315.0,Boleto,19.9
2751,2023-08-10,Areia,Construção e Estrutura,346.0,Crédito,14.9
2752,2023-09-06,Fio Elétrico,Elétrica,207.0,Crédito,3.5
2753,2023-12-10,Enxada,Jardinagem,228.0,Carteira Digital,89.9
2754,2023-08-21,Sementes de Grama,Jardinagem,225.0,Transferência Bancária,19.9
2755,2023-04-03,Lixadeira,Ferramentas,372.0,Crédito,389.0
2756,2023-06-21,Máscara Respiratória,Segurança e EPI,244.0,Dinheiro,29.9
2757,2023-09-18,Parafusadeira,Ferramentas,67.0,Pix,429.0
2758,2023-11-15,Extensão,Elétrica,275.0,Transferência Bancária,39.9
2759,,Enxada,Jardinagem,429.0,Débito,89.9
2760,2023-12-15,Tijolo,Construção e Estrutura,133.0,Pix,2.0
2761,2023-04-14,Tinta Esmalte,Tintas e Acabamento,310.0,Débito,229.0
2762,2023-06-01,Verniz,Tintas e Acabamento,383.0,Transferência Bancária,139.9
2763,2023-07-28,Pá,Jardinagem,191.0,Crédito,74.9
2764,2023-12-11,Botina,Segurança e EPI,61.0,Dinheiro,149.0
2765,2023-02-15,Tijolo,Construção e Estrutura,11.0,Débito,2.0
2766,2023-11-22,Máscara Respiratória,Segurança e EPI,41.0,Crédito,29.9
2767,2023-09-18,Capacete,Segurança e EPI,451.0,Carteira Digital,49.9
2768,2023-09-21,Mangueira,Hidráulica,60.0,Pix,59.0
2769,2023-08-15,Tomada,Elétrica,53.0,Dinheiro,9.9
2770,2023-01-24,Lixadeira,Ferramentas,415.0,Boleto,389.0
2771,2023-11-16,Extensão,Elétrica,165.0,Carteira Digital,39.9
2772,2023-12-07,Massa Corrida,Tintas e Acabamento,365.0,Pix,89.9
2773,2023-08-27,Máscara Respiratória,Segurança e EPI,43.0,Dinheiro,29.9
2774,2023-01-01,Lâmpada LED,Elétrica,204.0,Débito,14.9
2775,,Botina,Segurança e EPI,49.0,Dinheiro,149.0
2776,2023-06-30,Rolo de Pintura,Tintas e Acabamento,461.0,Dinheiro,24.9
2777,2023-08-15,Caixa de água,Hidráulica,328.0,Transferência Bancária,799.0
2778,2023-01-01,Tomada,Elétrica,13.0,Boleto,9.9
2779,2023-04-30,Furadeira,Ferramentas,452.0,Boleto,499.9
2780,2023-04-14,Protetor Auricular,Segurança e EPI,273.0,Transferência Bancária,9.9
2781,2023-12-07,Tinta Acrílica,Tintas e Acabamento,153.0,Dinheiro,249.0
2782,2023-09-25,Selador,Tintas e Acabamento,417.0,Pix,99.9
2783,2023-10-15,Martelo,Ferramentas,117.0,Boleto,79.9
2784,2023-09-06,Lixa,Tintas e Acabamento,105.0,Débito,4.9
2785,2023-04-15,Verniz,Tintas e Acabamento,368.0,Transferência Bancária,139.9
2786,2023-07-31,Pá,Jardinagem,396.0,Boleto,74.9
2787,2023-11-28,Protetor Auricular,Segurança e EPI,277.0,Débito,9.9
2788,2023-12-22,Selador,Tintas e Acabamento,256.0,Crédito,99.9
2789,2023-07-22,Bloco de Concreto,Construção e Estrutura,315.0,Transferência Bancária,6.0
2790,2023-12-05,Chave de Fenda,Ferramentas,457.0,Transferência Bancária,24.5
2791,2023-11-04,Válvula de Descarga,Hidráulica,403.0,Dinheiro,119.0
2792,2023-03-11,Argamassa,Construção e Estrutura,223.0,Dinheiro,24.9
2793,2023-09-23,Tomada,Elétrica,489.0,Boleto,9.9
2794,2023-05-11,Bomba de água,Hidráulica,286.0,Carteira Digital,899.0
2795,2023-05-07,Chave de Fenda,Ferramentas,323.0,Débito,24.5
2796,2023-02-08,Botina,Segurança e EPI,412.0,Pix,149.0
2797,2023-02-08,Selador,Tintas e Acabamento,4.0,Transferência Bancária,99.9
2798,2023-05-02,Disjuntor,Elétrica,177.0,Carteira Digital,45.0
2799,2023-05-11,Mangueira,Hidráulica,353.0,Pix,59.0
2800,2023-09-08,Selador,Tintas e Acabamento,235.0,Dinheiro,99.9
2801,2023-01-31,Sementes de Grama,Jardinagem,276.0,Crédito,19.9
2802,2023-07-21,Cano PVC,Hidráulica,219.0,Crédito,29.9
2803,2023-04-10,Conexão T,Hidráulica,98.0,,7.9
2804,2023-06-25,Luva de Proteção,Segurança e EPI,397.0,Carteira Digital,19.9
2805,2023-10-05,Lâmpada LED,Elétrica,113.0,Transferência Bancária,14.9
2806,2023-02-24,Pilha,Elétrica,140.0,Dinheiro,6.9
2807,2023-10-11,Conexão T,Hidráulica,374.0,Débito,7.9
2808,2023-04-10,Fio Elétrico,Elétrica,83.0,Pix,3.5
2809,2023-08-10,Adubo,Jardinagem,171.0,Boleto,49.9
2810,2023-05-11,Verniz,Tintas e Acabamento,192.0,Dinheiro,139.9
2811,2023-05-21,Lixa,Tintas e Acabamento,68.0,Transferência Bancária,4.9
2812,2023-05-18,Pincel,Tintas e Acabamento,59.0,Dinheiro,12.9
2813,2023-08-25,Disjuntor,Elétrica,292.0,Transferência Bancária,45.0
2814,2023-05-21,Telha Cerâmica,,45.0,Transferência Bancária,7.9
2815,2023-02-19,Caixa de água,Hidráulica,12.0,Transferência Bancária,799.0
2816,2023-07-25,Lanterna,,98.0,Transferência Bancária,59.9
2817,2023-01-09,Carrinho de Mão,Jardinagem,4.0,Dinheiro,359.0
2818,2023-07-07,Parafusadeira,Ferramentas,267.0,Boleto,429.0
2819,2023-03-28,Parafusadeira,Ferramentas,175.0,Boleto,429.0
2820,2023-01-20,Areia,Construção e Estrutura,54.0,Boleto,14.9
2821,2023-01-05,Telha Cerâmica,,217.0,Pix,7.9
2822,2023-02-21,Massa Corrida,Tintas e Acabamento,125.0,Pix,89.9
2823,2023-02-06,Máscara Respiratória,Segurança e EPI,237.0,Dinheiro,29.9
2824,2023-09-04,Extensão,Elétrica,234.0,Boleto,
2825,2023-08-19,Lanterna,Elétrica,359.0,Pix,59.9
2826,2023-09-10,Tijolo,Construção e Estrutura,396.0,Crédito,2.0
2827,2023-08-20,Máscara Respiratória,Segurança e EPI,212.0,Carteira Digital,29.9
2828,2023-10-20,Argamassa,Construção e Estrutura,370.0,Carteira Digital,24.9
2829,2023-11-20,Mangueira,Hidráulica,269.0,Dinheiro,59.0
2830,2023-10-15,Máscara Respiratória,Segurança e EPI,219.0,Dinheiro,29.9
2831,2023-05-06,Máscara Respiratória,Segurança e EPI,102.0,Crédito,29.9
2832,2023-09-13,Cano PVC,Hidráulica,426.0,Transferência Bancária,29.9
2833,2023-02-03,Registro de Água,Hidráulica,81.0,Débito,54.9
2834,2023-04-25,Areia,Construção e Estrutura,28.0,Dinheiro,14.9
2835,2023-03-30,Sementes de Grama,Jardinagem,30.0,Dinheiro,19.9
2836,2023-07-07,Mangueira,Hidráulica,75.0,Carteira Digital,59.0
2837,2023-09-19,Registro de Água,Hidráulica,196.0,Dinheiro,54.9
2838,2023-02-18,Válvula de Descarga,Hidráulica,48.0,Pix,119.0
2839,2023-01-12,Máscara Respiratória,Segurança e EPI,8.0,Débito,29.9
2840,2023-04-29,Cano PVC,Hidráulica,490.0,Pix,29.9
2841,2023-12-06,Argamassa,Construção e Estrutura,301.0,Dinheiro,24.9
2842,2023-05-15,Cimento,Construção e Estrutura,173.0,Crédito,39.9
2843,2023-09-16,Verniz,Tintas e Acabamento,436.0,Dinheiro,139.9
2844,2023-02-03,Interruptor,Elétrica,332.0,Carteira Digital,12.9
2845,2023-10-08,Cimento,Construção e Estrutura,180.0,Pix,39.9
2846,2023-09-28,Registro de Água,Hidráulica,242.0,Transferência Bancária,54.9
2847,2023-06-22,Tinta Esmalte,Tintas e Acabamento,305.0,Crédito,229.0
2848,2023-11-17,Telha Cerâmica,Construção e Estrutura,299.0,Pix,7.9
2849,2023-05-12,Fio Elétrico,Elétrica,380.0,Dinheiro,3.5
2850,2023-09-30,Telha Cerâmica,Construção e Estrutura,306.0,Transferência Bancária,7.9
2851,2023-03-19,Brita,Construção e Estrutura,190.0,Pix,17.9
2852,2023-05-28,Martelo,Ferramentas,75.0,Pix,79.9
2853,2023-05-29,Torneira,Hidráulica,139.0,Dinheiro,79.0
2854,2023-11-10,Argamassa,Construção e Estrutura,326.0,Débito,24.9
2855,2023-06-05,Cimento,Construção e Estrutura,386.0,Débito,39.9
2856,2023-09-25,Pilha,Elétrica,220.0,Crédito,6.9
2857,2023-11-10,,Ferramentas,206.0,Dinheiro,41.9
2858,2023-10-03,Mangueira,Hidráulica,252.0,Boleto,59.0
2859,2023-11-26,Colete Reflexivo,Segurança e EPI,313.0,Transferência Bancária,39.9
2860,2023-03-16,Alicate,Ferramentas,491.0,Débito,41.9
2861,2023-08-07,Rolo de Pintura,Tintas e Acabamento,306.0,Crédito,24.9
2862,2023-09-14,Bomba de água,Hidráulica,128.0,Dinheiro,899.0
2863,2023-10-24,Protetor Auricular,Segurança e EPI,180.0,Transferência Bancária,9.9
2864,2023-02-20,Pincel,Tintas e Acabamento,314.0,Débito,12.9
2865,2023-12-18,Bloco de Concreto,Construção e Estrutura,46.0,Crédito,6.0
2866,2023-09-23,Torneira,Hidráulica,77.0,Transferência Bancária,79.0
2867,2023-07-02,Trena,Ferramentas,347.0,Dinheiro,32.0
2868,2023-11-04,Protetor Auricular,Segurança e EPI,104.0,Débito,9.9
2869,2023-09-16,Tinta Acrílica,Tintas e Acabamento,252.0,Carteira Digital,249.0
2870,2023-09-21,Mangueira Jardim,Jardinagem,16.0,Dinheiro,69.9
2871,2023-01-23,Cimento,Construção e Estrutura,349.0,Débito,39.9
2872,2023-08-31,Fio Elétrico,Elétrica,341.0,Pix,3.5
2873,2023-10-14,Chave de Fenda,Ferramentas,368.0,Crédito,24.5
2874,2023-01-25,Lanterna,Elétrica,459.0,Crédito,59.9
2875,2023-03-12,Mangueira,Hidráulica,337.0,Crédito,59.0
2876,2023-10-04,Caixa de água,Hidráulica,292.0,Pix,799.0
2877,2023-10-09,Válvula de Descarga,Hidráulica,362.0,Crédito,119.0
2878,2023-09-14,Interruptor,Elétrica,228.0,Carteira Digital,12.9
2879,2023-03-19,Bomba de água,Hidráulica,464.0,Pix,899.0
2880,2023-12-17,Óculos de Proteção,Segurança e EPI,117.0,Transferência Bancária,24.9
2881,2023-09-24,Bloco de Concreto,Construção e Estrutura,280.0,Débito,6.0
2882,2023-05-05,Registro de Água,Hidráulica,159.0,Crédito,54.9
2883,2023-04-29,Regador,Jardinagem,172.0,Pix,39.9
2884,2023-04-01,Lixa,,370.0,Transferência Bancária,4.9
2885,2023-05-12,Fio Elétrico,Elétrica,79.0,Transferência Bancária,3.5
2886,2023-06-12,Interruptor,Elétrica,262.0,Pix,12.9
2887,2023-10-21,Furadeira,Ferramentas,72.0,Boleto,499.9
2888,2023-07-07,Parafusadeira,Ferramentas,481.0,Transferência Bancária,429.0
2889,2023-04-22,Tomada,Elétrica,324.0,Carteira Digital,9.9
2890,2023-05-01,Cimento,Construção e Estrutura,347.0,Carteira Digital,39.9
2891,2023-04-11,Capacete,Segurança e EPI,15.0,Débito,49.9
2892,2023-05-07,Pilha,Elétrica,489.0,Boleto,6.9
2893,2023-06-03,Pá,Jardinagem,186.0,Carteira Digital,74.9
2894,2023-02-09,Válvula de Descarga,Hidráulica,66.0,Débito,119.0
2895,2023-08-12,Tesoura de Poda,Jardinagem,399.0,Boleto,59.9
2896,2023-05-19,Cimento,Construção e Estrutura,317.0,Transferência Bancária,39.9
2897,2023-10-27,Serrote,Ferramentas,445.0,Pix,64.9
2898,2023-12-22,Cimento,Construção e Estrutura,233.0,Transferência Bancária,39.9
2899,2023-08-30,,Tintas e Acabamento,93.0,Carteira Digital,139.9
2900,2023-05-12,Massa Corrida,Tintas e Acabamento,,Dinheiro,89.9
2901,2023-04-29,Cimento,Construção e Estrutura,363.0,Carteira Digital,39.9
2902,2023-08-25,Lixa,Tintas e Acabamento,,Pix,4.9
2903,2023-03-28,Lixadeira,Ferramentas,382.0,Boleto,389.0
2904,2023-04-05,Tinta Esmalte,Tintas e Acabamento,414.0,Boleto,229.0
2905,2023-08-06,Rolo de Pintura,Tintas e Acabamento,156.0,Pix,24.9
2906,2023-09-19,Extensão,Elétrica,410.0,Carteira Digital,39.9
2907,2023-12-26,Conexão T,Hidráulica,170.0,Crédito,7.9
2908,2023-08-27,Mangueira,Hidráulica,198.0,Carteira Digital,59.0
2909,2023-04-15,Tinta Esmalte,Tintas e Acabamento,130.0,Pix,229.0
2910,2023-11-13,Tinta Acrílica,Tintas e Acabamento,99.0,Transferência Bancária,249.0
2911,2023-11-26,Furadeira,Ferramentas,269.0,Carteira Digital,499.9
2912,2023-10-25,Lixa,Tintas e Acabamento,423.0,Crédito,4.9
2913,2023-12-03,Tijolo,Construção e Estrutura,432.0,Transferência Bancária,2.0
2914,2023-12-25,Verga Metálica,Construção e Estrutura,58.0,Carteira Digital,119.0
2915,2023-01-08,Brita,Construção e Estrutura,194.0,Pix,17.9
2916,2023-06-17,Carrinho de Mão,Jardinagem,361.0,Crédito,359.0
2917,2023-04-19,,Jardinagem,194.0,Débito,19.9
2918,2023-01-01,Protetor Auricular,Segurança e EPI,125.0,Dinheiro,9.9
2919,2023-03-27,Bloco de Concreto,Construção e Estrutura,99.0,Boleto,6.0
2920,2023-08-07,Chave de Fenda,Ferramentas,141.0,Dinheiro,24.5
2921,2023-09-02,Adubo,Jardinagem,247.0,Crédito,49.9
2922,2023-05-28,Luva de Proteção,Segurança e EPI,403.0,Boleto,19.9
2923,2023-03-14,Trena,Ferramentas,390.0,Dinheiro,32.0
2924,2023-10-27,Cano PVC,Hidráulica,380.0,Pix,29.9
2925,2023-02-25,Adubo,Jardinagem,55.0,Transferência Bancária,49.9
2926,2023-06-30,Trena,Ferramentas,447.0,Crédito,32.0
2927,2023-10-06,Cano PVC,Hidráulica,301.0,Carteira Digital,29.9
2928,2023-11-17,Interruptor,Elétrica,365.0,Pix,12.9
2929,2023-10-14,Lanterna,Elétrica,439.0,Crédito,59.9
2930,2023-02-10,Pincel,Tintas e Acabamento,456.0,Carteira Digital,12.9
2931,2023-05-03,Parafusadeira,Ferramentas,124.0,Crédito,429.0
2932,2023-03-31,Sementes de Grama,Jardinagem,179.0,Débito,19.9
2933,2023-10-25,Verniz,Tintas e Acabamento,88.0,Carteira Digital,
2934,2023-06-11,Adubo,Jardinagem,174.0,Crédito,49.9
2935,2023-12-17,Válvula de Descarga,Hidráulica,101.0,Boleto,119.0
2936,2023-09-08,Massa Corrida,Tintas e Acabamento,392.0,Pix,89.9
2937,2023-12-12,Telha Cerâmica,Construção e Estrutura,283.0,Crédito,7.9
2938,2023-03-31,Argamassa,Construção e Estrutura,159.0,Crédito,24.9
2939,2023-03-23,Rolo de Pintura,Tintas e Acabamento,497.0,Débito,24.9
2940,2023-12-18,Sementes de Grama,Jardinagem,389.0,Dinheiro,19.9
2941,2023-02-25,Enxada,Jardinagem,346.0,Boleto,89.9
2942,2023-12-09,Lixa,Tintas e Acabamento,373.0,Dinheiro,4.9
2943,2023-05-08,Verniz,Tintas e Acabamento,475.0,Boleto,139.9
2944,2023-11-07,Tinta Acrílica,Tintas e Acabamento,242.0,Débito,249.0
2945,2023-11-09,Extensão,Elétrica,461.0,Dinheiro,39.9
2946,2023-06-18,Regador,Jardinagem,202.0,Carteira Digital,39.9
2947,2023-02-23,Cimento,Construção e Estrutura,95.0,Transferência Bancária,39.9
2948,2023-05-31,Furadeira,Ferramentas,,Crédito,499.9
2949,2023-05-08,Interruptor,Elétrica,27.0,Carteira Digital,12.9
2950,2023-07-15,Tesoura de Poda,Jardinagem,126.0,Carteira Digital,59.9
2951,2023-12-16,Tinta Esmalte,Tintas e Acabamento,,Carteira Digital,229.0
2952,2023-06-11,Caixa de água,Hidráulica,63.0,Débito,799.0
2953,2023-09-04,Carrinho de Mão,Jardinagem,143.0,Transferência Bancária,359.0
2954,2023-01-07,Óculos de Proteção,Segurança e EPI,146.0,Crédito,24.9
2955,2023-06-07,Caixa de água,Hidráulica,133.0,Crédito,799.0
2956,2023-10-01,Brita,Construção e Estrutura,301.0,Pix,17.9
2957,2023-06-17,Trena,Ferramentas,235.0,Boleto,32.0
2958,2023-02-07,Sementes de Grama,Jardinagem,377.0,Pix,19.9
2959,2023-06-20,Alicate,Ferramentas,39.0,Dinheiro,41.9
2960,2023-06-01,Pincel,Tintas e Acabamento,293.0,Pix,12.9
2961,2023-04-20,Furadeira,Ferramentas,454.0,Boleto,499.9
2962,,Óculos de Proteção,Segurança e EPI,273.0,Boleto,24.9
2963,,Pá,Jardinagem,124.0,Pix,74.9
2964,2023-08-11,Extensão,Elétrica,290.0,Carteira Digital,39.9
2965,2023-04-07,Luva de Proteção,Segurança e EPI,302.0,Dinheiro,
2966,2023-05-31,Pá,Jardinagem,232.0,Dinheiro,74.9
2967,2023-01-09,Trena,Ferramentas,30.0,Dinheiro,32.0
2968,2023-12-28,Fio Elétrico,Elétrica,72.0,Carteira Digital,3.5
2969,2023-07-25,Tijolo,Construção e Estrutura,208.0,Crédito,2.0
2970,2023-05-24,Luva de Proteção,Segurança e EPI,172.0,Crédito,19.9
2971,2023-09-09,Parafusadeira,Ferramentas,239.0,Dinheiro,429.0
2972,2023-03-27,Alicate,Ferramentas,238.0,Crédito,41.9
2973,2023-10-13,Conexão T,Hidráulica,117.0,Dinheiro,7.9
2974,2023-05-31,Furadeira,Ferramentas,281.0,Dinheiro,499.9
2975,2023-12-25,Tesoura de Poda,Jardinagem,30.0,Dinheiro,59.9
2976,2023-04-29,Colete Reflexivo,Segurança e EPI,224.0,Dinheiro,39.9
2977,2023-11-28,Colete Reflexivo,Segurança e EPI,2.0,Transferência Bancária,39.9
2978,2023-09-17,Serrote,Ferramentas,228.0,Crédito,64.9
2979,2023-05-31,Registro de Água,Hidráulica,107.0,Boleto,54.9
2980,2023-06-30,Conexão T,Hidráulica,169.0,Débito,7.9
2981,2023-09-25,Colete Reflexivo,Segurança e EPI,37.0,Boleto,39.9
2982,2023-01-13,Máscara Respiratória,Segurança e EPI,435.0,Dinheiro,29.9
2983,2023-01-07,Cimento,Construção e Estrutura,226.0,Débito,39.9
2984,2023-03-21,Cimento,Construção e Estrutura,461.0,Crédito,39.9
2985,2023-02-07,Capacete,Segurança e EPI,,Crédito,49.9
2986,2023-01-03,Enxada,Jardinagem,112.0,Crédito,89.9
2987,2023-11-17,Alicate,Ferramentas,491.0,Débito,41.9
2988,2023-12-07,Verga Metálica,Construção e Estrutura,90.0,Carteira Digital,119.0
2989,2023-07-02,Telha Cerâmica,Construção e Estrutura,394.0,Carteira Digital,7.9
2990,2023-08-13,Areia,Construção e Estrutura,268.0,Crédito,14.9
2991,2023-01-16,Registro de Água,Hidráulica,463.0,Boleto,54.9
2992,2023-04-23,Cimento,Construção e Estrutura,388.0,Carteira Digital,39.9
2993,2023-07-31,Areia,Construção e Estrutura,206.0,Carteira Digital,14.9
2994,2023-06-04,Pincel,Tintas e Acabamento,458.0,Dinheiro,12.9
2995,2023-06-19,Lâmpada LED,Elétrica,318.0,Transferência Bancária,14.9
2996,2023-01-25,Bloco de Concreto,Construção e Estrutura,12.0,Pix,6.0
2997,2023-11-14,Lâmpada LED,Elétrica,493.0,Boleto,14.9
2998,2023-10-28,Alicate,Ferramentas,323.0,Dinheiro,41.9
2999,2023-11-22,Fio Elétrico,Elétrica,485.0,Crédito,3.5
3000,2023-09-05,Carrinho de Mão,Jardinagem,220.0,Transferência Bancária,359.0
1802,,Alicate,Ferramentas,382.0,Crédito,41.9
1191,2023-04-15,Botina,Segurança e EPI,420.0,Crédito,149.0
1818,2023-12-03,Protetor Auricular,Segurança e EPI,14.0,Dinheiro,9.9
252,2023-01-23,Capacete,Segurança e EPI,429.0,Boleto,49.9
2506,2023-08-05,Lanterna,Elétrica,318.0,Transferência Bancária,59.9
1118,2023-05-21,Pá,Jardinagem,363.0,Débito,74.9
1412,,Massa Corrida,Tintas e Acabamento,270.0,Crédito,89.9
2114,2023-06-08,Selador,Tintas e Acabamento,93.0,Débito,99.9
409,2023-12-25,Furadeira,Ferramentas,321.0,Transferência Bancária,499.9
2580,2023-06-14,Martelo,Ferramentas,110.0,Dinheiro,79.9
2255,2023-09-17,Máscara Respiratória,Segurança e EPI,356.0,Boleto,29.9
53,2023-09-21,Tinta Acrílica,Tintas e Acabamento,183.0,Pix,249.0
645,2023-09-26,Massa Corrida,Tintas e Acabamento,59.0,Crédito,89.9
1764,2023-12-29,Areia,Construção e Estrutura,248.0,Débito,14.9
2777,2023-08-15,Caixa de água,Hidráulica,328.0,Transferência Bancária,799.0
901,2023-02-12,Óculos de Proteção,Segurança e EPI,397.0,Transferência Bancária,24.9
1074,2023-12-25,Luva de Proteção,Segurança e EPI,444.0,Débito,19.9
473,2023-03-21,Tinta Acrílica,Tintas e Acabamento,197.0,Transferência Bancária,249.0
2739,2023-01-12,Argamassa,Construção e Estrutura,153.0,Crédito,24.9
2547,2023-01-29,Bomba de água,Hidráulica,209.0,Débito,899.0
45,2023-11-09,Rolo de Pintura,Tintas e Acabamento,56.0,Transferência Bancária,24.9
290,2023-01-27,Verga Metálica,Construção e Estrutura,422.0,Dinheiro,119.0
913,2023-01-11,Lixadeira,Ferramentas,216.0,Dinheiro,389.0
2084,2023-12-04,Caixa de água,Hidráulica,484.0,Boleto,799.0
1361,2023-04-13,Trena,Ferramentas,481.0,Pix,
2896,2023-05-19,Cimento,Construção e Estrutura,317.0,Transferência Bancária,39.9
2604,2023-10-04,Disjuntor,Elétrica,338.0,Débito,45.0
1227,2023-08-07,Fio Elétrico,Elétrica,283.0,Débito,3.5
297,2023-11-18,Trena,Ferramentas,137.0,Débito,32.0
