ID,Data,Produto,Categoria,Quantidade,Preço,Pagamento
2798,2023-05-02,Mouse,Informática,6.0,644.07,Dinheiro
2799,2023-05-11,Notebook,,8.0,4690.06,Pix
2800,2023-09-08,Impressora,Informática,2.0,4530.34,Crédito
2801,2023-01-31,Smartphone,Informática,8.0,1763.6,Dinheiro
2802,2023-07-21,Monitor,Acessórios,9.0,2052.92,Pix
2803,2023-04-10,Mouse,Periféricos,6.0,2382.45,Crédito
2804,2023-06-25,Smartphone,Acessórios,6.0,4318.47,Débito
2805,2023-10-05,Teclado,Informática,9.0,4310.62,Débito
2806,2023-02-24,Cadeira Gamer,Acessórios,9.0,2048.2,Crédito
2807,2023-10-11,Cadeira Gamer,Informática,7.0,277.97,Pix
2808,2023-04-10,Cadeira Gamer,Periféricos,5.0,1115.6,Pix
2809,2023-08-10,Smartphone,Informática,4.0,2935.07,Pix
2810,2023-05-11,Fone de Ouvido,Informática,5.0,3078.21,Crédito
2811,2023-05-21,Mouse,Acessórios,3.0,1053.38,Dinheiro
2812,2023-05-18,Smartphone,Acessórios,7.0,3536.03,Dinheiro
2813,2023-08-25,Impressora,Móveis de Escritório,6.0,3975.47,
2814,2023-05-21,Teclado,Periféricos,1.0,3857.66,Boleto
2815,2023-02-19,Notebook,Periféricos,6.0,4971.59,Pix
2816,2023-07-25,Teclado,Informática,5.0,,Débito
2817,2023-01-09,Teclado,Acessórios,1.0,2874.29,Pix
2818,2023-07-07,Mouse,Acessórios,7.0,1787.16,Pix
2819,2023-03-28,Mouse,Periféricos,5.0,,Pix
2820,2023-01-20,Monitor,Informática,2.0,1754.87,Pix
2821,2023-01-05,Monitor,Acessórios,9.0,2957.9,Dinheiro
2822,2023-02-21,Fone de Ouvido,Acessórios,4.0,4845.43,Débito
2823,2023-02-06,Impressora,Periféricos,,,Crédito
2824,2023-09-04,Impressora,Móveis de Escritório,1.0,492.13,Crédito
2825,2023-08-19,Monitor,Informática,1.0,720.26,Dinheiro
2826,2023-09-10,Mouse,Periféricos,8.0,560.43,Crédito
2827,2023-08-20,Notebook,,4.0,4584.25,Crédito
2828,2023-10-20,Mouse,,8.0,988.12,Boleto
2829,2023-11-20,Teclado,Informática,2.0,,Boleto
2830,2023-10-15,Monitor,Móveis de Escritório,5.0,,Pix
2831,,Impressora,Informática,6.0,2837.94,Pix
2832,2023-09-13,Monitor,Acessórios,9.0,4829.01,Pix
2833,2023-02-03,Monitor,,7.0,3063.0,Pix
2834,2023-04-25,Mouse,Acessórios,8.0,1540.06,Dinheiro
2835,2023-03-30,Teclado,Informática,5.0,1758.24,Boleto
2836,2023-07-07,Notebook,Periféricos,9.0,925.04,Crédito
2837,2023-09-19,,Periféricos,3.0,1104.67,Crédito
2838,2023-02-18,Cadeira Gamer,,2.0,4111.16,
2839,2023-01-12,Cadeira Gamer,Periféricos,4.0,776.73,Boleto
2840,2023-04-29,Monitor,Móveis de Escritório,5.0,3953.28,Débito
2841,2023-12-06,Mouse,Informática,6.0,2389.49,Boleto
2842,,Teclado,Acessórios,7.0,2245.89,Crédito
2843,2023-09-16,Notebook,Periféricos,5.0,,Dinheiro
2844,2023-02-03,Notebook,Acessórios,1.0,3404.6,Crédito
2845,2023-10-08,Notebook,Acessórios,3.0,,Boleto
2846,2023-09-28,Monitor,Informática,5.0,2620.16,Débito
2847,2023-06-22,Notebook,Periféricos,8.0,1579.77,Dinheiro
2848,2023-11-17,Cadeira Gamer,Acessórios,5.0,252.65,Dinheiro
2849,2023-05-12,Teclado,Móveis de Escritório,9.0,931.33,Crédito
2850,2023-09-30,Monitor,Informática,9.0,421.83,Pix
2851,2023-03-19,Cadeira Gamer,Acessórios,9.0,1855.0,Pix
2852,2023-05-28,Mouse,Periféricos,1.0,2803.63,
2853,2023-05-29,Notebook,Periféricos,2.0,4452.88,Crédito
2854,2023-11-10,Mouse,Acessórios,3.0,,Pix
2855,2023-06-05,Impressora,Informática,5.0,4644.15,Crédito
2856,2023-09-25,Notebook,Acessórios,3.0,448.68,Boleto
2857,2023-11-10,Fone de Ouvido,Móveis de Escritório,4.0,,Crédito
2858,2023-10-03,Mouse,Informática,7.0,3052.91,Dinheiro
2859,2023-11-26,Teclado,,3.0,1447.37,
2860,2023-03-16,Teclado,Periféricos,3.0,2288.01,Débito
2861,2023-08-07,Notebook,Informática,8.0,1716.52,Dinheiro
2862,2023-09-14,Cadeira Gamer,Informática,5.0,4326.64,Boleto
2863,2023-10-24,Notebook,Móveis de Escritório,6.0,3266.77,Boleto
2864,2023-02-20,Mouse,Acessórios,4.0,4619.72,Pix
2865,2023-12-18,Teclado,Informática,4.0,4647.0,Crédito
2866,2023-09-23,Mouse,Acessórios,5.0,2538.62,Boleto
2867,2023-07-02,Smartphone,Acessórios,8.0,1751.23,Crédito
2868,2023-11-04,Monitor,Periféricos,1.0,406.1,
2869,,Notebook,Acessórios,8.0,2770.26,Débito
2870,2023-09-21,Teclado,Periféricos,2.0,3135.58,Pix
2871,2023-01-23,Fone de Ouvido,Informática,4.0,255.36,Débito
2872,2023-08-31,Mouse,Acessórios,1.0,3550.98,Boleto
2873,2023-10-14,Mouse,Acessórios,3.0,2292.99,Crédito
2874,2023-01-25,Cadeira Gamer,Móveis de Escritório,2.0,2778.45,Boleto
2875,2023-03-12,Teclado,Acessórios,3.0,3936.16,Dinheiro
2876,2023-10-04,Mouse,Móveis de Escritório,4.0,2407.2,Débito
2877,2023-10-09,Teclado,Periféricos,2.0,,Boleto
2878,2023-09-14,Monitor,Acessórios,2.0,616.0,Dinheiro
2879,2023-03-19,Teclado,Acessórios,3.0,2646.43,Boleto
2880,2023-12-17,Smartphone,Periféricos,2.0,962.61,Crédito
2881,2023-09-24,Teclado,Informática,6.0,2922.17,Débito
2882,2023-05-05,Mouse,Acessórios,5.0,2308.12,Pix
2883,2023-04-29,Impressora,Periféricos,5.0,4803.55,Dinheiro
2884,2023-04-01,Fone de Ouvido,Informática,2.0,4216.7,Pix
2885,2023-05-12,Notebook,Informática,8.0,1067.56,Pix
2886,2023-06-12,,Informática,1.0,4468.38,Dinheiro
2887,2023-10-21,Monitor,Informática,2.0,929.62,Dinheiro
2888,2023-07-07,Smartphone,Acessórios,8.0,620.45,Pix
2889,2023-04-22,Impressora,,3.0,348.22,
2890,2023-05-01,Teclado,Periféricos,2.0,1302.17,
2891,2023-04-11,Teclado,Periféricos,5.0,2640.73,Crédito
2892,2023-05-07,Smartphone,Periféricos,7.0,3803.75,Crédito
2893,2023-06-03,Monitor,Periféricos,5.0,4435.78,
2894,2023-02-09,Mouse,Móveis de Escritório,7.0,1143.38,Boleto
2895,2023-08-12,Fone de Ouvido,,,1258.5,Crédito
2896,2023-05-19,Smartphone,Acessórios,4.0,1965.04,Boleto
2897,2023-10-27,Notebook,Periféricos,8.0,1238.8,Crédito
2898,,Teclado,Informática,8.0,2543.92,Boleto
2899,2023-08-30,Fone de Ouvido,Acessórios,2.0,4519.26,Débito
2900,2023-05-12,,Informática,9.0,3237.94,Pix
2901,2023-04-29,Teclado,Acessórios,5.0,3571.72,Crédito
2902,2023-08-25,Cadeira Gamer,Periféricos,2.0,4808.41,Débito
2903,2023-03-28,,Periféricos,5.0,1505.21,Pix
2904,2023-04-05,Mouse,Móveis de Escritório,8.0,1692.72,Débito
2905,2023-08-06,Smartphone,Acessórios,4.0,619.07,Pix
2906,2023-09-19,Monitor,Móveis de Escritório,2.0,2097.25,Débito
2907,2023-12-26,Monitor,Acessórios,2.0,3693.64,Crédito
2908,2023-08-27,Teclado,Móveis de Escritório,1.0,132.14,Boleto
2909,2023-04-15,Teclado,Informática,1.0,3311.29,Dinheiro
2910,2023-11-13,Teclado,Informática,5.0,4617.38,Débito
2911,2023-11-26,Smartphone,Periféricos,7.0,2386.45,Boleto
2912,2023-10-25,Notebook,Acessórios,4.0,284.31,Boleto
2913,2023-12-03,Mouse,Informática,2.0,837.81,Dinheiro
2914,2023-12-25,Teclado,Acessórios,8.0,4229.76,Dinheiro
2915,,Smartphone,Informática,2.0,1520.39,Dinheiro
2916,2023-06-17,Fone de Ouvido,Móveis de Escritório,4.0,4150.68,Pix
2917,2023-04-19,Mouse,Acessórios,7.0,666.13,Crédito
2918,2023-01-01,Mouse,Móveis de Escritório,3.0,366.07,Boleto
2919,2023-03-27,Fone de Ouvido,Periféricos,5.0,4713.99,Crédito
2920,2023-08-07,Smartphone,Informática,3.0,3247.32,
2921,2023-09-02,,Móveis de Escritório,9.0,3658.36,Boleto
2922,2023-05-28,Fone de Ouvido,Móveis de Escritório,6.0,1404.74,Pix
2923,2023-03-14,Teclado,Periféricos,6.0,647.18,Dinheiro
2924,2023-10-27,Notebook,Informática,5.0,2960.53,Boleto
2925,2023-02-25,Mouse,Acessórios,8.0,1646.03,Crédito
2926,2023-06-30,Smartphone,Móveis de Escritório,1.0,4177.64,Crédito
2927,,Cadeira Gamer,Informática,,4590.17,Pix
2928,2023-11-17,Teclado,Periféricos,7.0,716.32,Débito
2929,2023-10-14,Smartphone,Informática,1.0,1005.13,Débito
2930,2023-02-10,Fone de Ouvido,Periféricos,6.0,864.62,Débito
2931,2023-05-03,Smartphone,Acessórios,8.0,3031.69,Crédito
2932,2023-03-31,Monitor,Periféricos,3.0,,Pix
2933,2023-10-25,Mouse,Móveis de Escritório,9.0,2239.26,Boleto
2934,2023-06-11,Cadeira Gamer,Móveis de Escritório,8.0,4277.65,Boleto
2935,,Teclado,Informática,7.0,1754.22,Dinheiro
2936,2023-09-08,Cadeira Gamer,Periféricos,3.0,3718.45,Pix
2937,2023-12-12,Monitor,Periféricos,1.0,,Crédito
2938,2023-03-31,Monitor,Móveis de Escritório,,,Débito
2939,2023-03-23,Cadeira Gamer,Periféricos,9.0,4498.59,Pix
2940,2023-12-18,Mouse,,9.0,1841.39,Dinheiro
2941,2023-02-25,Notebook,Acessórios,2.0,3920.71,Dinheiro
2942,2023-12-09,Teclado,Móveis de Escritório,4.0,3867.73,Crédito
2943,2023-05-08,,Acessórios,5.0,1262.86,Dinheiro
2944,2023-11-07,Teclado,,7.0,229.54,Boleto
2945,2023-11-09,Cadeira Gamer,,5.0,3904.74,Pix
2946,2023-06-18,Monitor,Móveis de Escritório,5.0,3958.13,Dinheiro
2947,2023-02-23,Cadeira Gamer,Móveis de Escritório,3.0,3878.85,Dinheiro
2948,2023-05-31,Impressora,Periféricos,7.0,243.85,Dinheiro
2949,2023-05-08,Teclado,Acessórios,7.0,1578.42,Pix
2950,2023-07-15,Monitor,Informática,1.0,3481.25,
2951,2023-12-16,Smartphone,Acessórios,4.0,1584.54,Pix
2952,2023-06-11,Impressora,Acessórios,8.0,2900.55,Crédito
2953,2023-09-04,Fone de Ouvido,Acessórios,5.0,438.51,Débito
2954,2023-01-07,Cadeira Gamer,Informática,3.0,1117.44,Crédito
2955,2023-06-07,,Periféricos,3.0,4286.44,Boleto
2956,2023-10-01,Teclado,Periféricos,4.0,1150.68,Dinheiro
2957,2023-06-17,Mouse,Periféricos,,1766.78,Débito
2958,2023-02-07,Impressora,Periféricos,1.0,2693.9,Pix
2959,2023-06-20,Notebook,Acessórios,6.0,619.05,Dinheiro
2960,2023-06-01,Smartphone,Acessórios,1.0,2440.35,Crédito
2961,2023-04-20,Smartphone,,9.0,2651.34,Débito
2962,2023-01-08,Impressora,Periféricos,3.0,3726.01,Débito
2963,2023-10-22,Monitor,Acessórios,1.0,1519.84,Boleto
2964,2023-08-11,Monitor,Acessórios,7.0,583.53,Boleto
2965,2023-04-07,Notebook,Informática,7.0,3139.85,Pix
2966,2023-05-31,Monitor,Informática,8.0,3716.53,Pix
2967,2023-01-09,Impressora,Acessórios,8.0,2403.87,Pix
2968,2023-12-28,Mouse,Móveis de Escritório,4.0,2992.83,Dinheiro
2969,2023-07-25,Impressora,Móveis de Escritório,8.0,1230.82,Pix
2970,2023-05-24,Fone de Ouvido,Informática,1.0,3854.3,Dinheiro
2971,2023-09-09,Fone de Ouvido,Acessórios,8.0,,Débito
2972,2023-03-27,Teclado,Acessórios,7.0,3554.22,Débito
2973,2023-10-13,Smartphone,Periféricos,4.0,3100.12,Dinheiro
2974,2023-05-31,Smartphone,Informática,6.0,2441.99,Dinheiro
2975,2023-12-25,Fone de Ouvido,Periféricos,9.0,3655.17,Dinheiro
2976,2023-04-29,Smartphone,Móveis de Escritório,4.0,2520.0,Débito
2977,2023-11-28,,Acessórios,6.0,3146.71,Dinheiro
2978,2023-09-17,Mouse,Móveis de Escritório,2.0,3013.56,
2979,2023-05-31,,Periféricos,3.0,2386.84,Dinheiro
2980,2023-06-30,Impressora,,2.0,1306.36,Dinheiro
2981,2023-09-25,Cadeira Gamer,Informática,8.0,1847.44,Dinheiro
2982,2023-01-13,Smartphone,Móveis de Escritório,6.0,3530.07,Pix
2983,2023-01-07,Smartphone,Informática,9.0,2695.23,Débito
2984,2023-03-21,Notebook,Móveis de Escritório,9.0,1743.85,Débito
2985,2023-02-07,Smartphone,,6.0,,Boleto
2986,2023-01-03,Monitor,Informática,4.0,2610.26,Boleto
2987,2023-11-17,Mouse,Móveis de Escritório,9.0,1611.21,Crédito
2988,2023-12-07,Monitor,Periféricos,4.0,2431.04,Boleto
2989,2023-07-02,Impressora,Periféricos,3.0,2597.98,Pix
2990,2023-08-13,Mouse,Móveis de Escritório,5.0,4067.66,Pix
2991,2023-01-16,Fone de Ouvido,Informática,4.0,3731.43,Crédito
2992,2023-04-23,Teclado,Acessórios,4.0,4760.23,Dinheiro
2993,2023-07-31,Impressora,Acessórios,1.0,790.48,Débito
2994,2023-06-04,Impressora,Informática,9.0,2596.72,Crédito
2995,2023-06-19,Monitor,Informática,8.0,2181.37,
2996,2023-01-25,Monitor,Acessórios,2.0,4284.98,Crédito
2997,2023-11-14,,Periféricos,6.0,2469.26,Boleto
2998,2023-10-28,Cadeira Gamer,,5.0,4713.44,
2999,2023-11-22,Teclado,Acessórios,8.0,2944.22,Débito
3000,2023-09-05,Mouse,Informática,9.0,,
1802,2023-12-06,Cadeira Gamer,Informática,5.0,,Dinheiro
1191,2023-04-15,Smartphone,Acessórios,7.0,,Dinheiro
1818,2023-12-03,Smartphone,Acessórios,6.0,4514.59,Boleto
252,2023-01-23,Fone de Ouvido,Acessórios,9.0,604.17,Boleto
2506,2023-08-05,Notebook,Móveis de Escritório,3.0,4872.56,Débito
1118,2023-05-21,Notebook,Informática,8.0,1633.18,Débito
1412,2023-12-09,Impressora,Periféricos,6.0,374.19,Boleto
2114,2023-06-08,Cadeira Gamer,Periféricos,3.0,266.13,Dinheiro
409,2023-12-25,Fone de Ouvido,Acessórios,1.0,255.44,Débito
2580,2023-06-14,Cadeira Gamer,Acessórios,1.0,4662.41,Dinheiro
2255,2023-09-17,Mouse,Acessórios,8.0,747.19,Boleto
53,2023-09-21,Teclado,Periféricos,1.0,1725.35,Boleto
645,2023-09-26,Mouse,Periféricos,5.0,3335.27,
1764,2023-12-29,Notebook,Móveis de Escritório,8.0,202.95,Débito
2777,2023-08-15,Monitor,Periféricos,2.0,3365.89,Débito
901,2023-02-12,Cadeira Gamer,Acessórios,6.0,1727.37,Crédito
1074,,Cadeira Gamer,Acessórios,6.0,1850.17,Crédito
473,2023-03-21,Monitor,Informática,8.0,3863.79,Crédito
2739,2023-01-12,Notebook,Periféricos,5.0,4337.49,
2547,2023-01-29,,Móveis de Escritório,5.0,394.71,Boleto
45,2023-11-09,Teclado,Acessórios,4.0,4761.89,Crédito
290,2023-01-27,Monitor,Móveis de Escritório,8.0,2345.16,Dinheiro
913,2023-01-11,Monitor,Informática,,3222.58,Pix
2084,2023-12-04,Mouse,Informática,4.0,3688.68,Pix
1361,2023-04-13,Notebook,Móveis de Escritório,3.0,50.51,Crédito
2896,2023-05-19,Smartphone,Acessórios,4.0,1965.04,Boleto
2604,2023-10-04,Notebook,Periféricos,8.0,2101.83,Crédito
1227,2023-08-07,Mouse,Acessórios,9.0,87.36,Pix
297,,Mouse,Acessórios,9.0,2567.62,Crédito
1242,2023-11-25,Impressora,Periféricos,5.0,4311.74,Crédito
1006,2023-04-08,Fone de Ouvido,Periféricos,9.0,4495.38,Débito
1666,2023-06-09,Notebook,,8.0,1679.5,Dinheiro
747,2023-11-07,Monitor,Periféricos,8.0,,Boleto
2852,2023-05-28,Mouse,Periféricos,1.0,2803.63,
292,2023-11-26,Impressora,Acessórios,9.0,1375.37,Boleto
782,2023-12-12,Smartphone,Móveis de Escritório,1.0,2272.5,Dinheiro
2145,2023-12-29,Impressora,Móveis de Escritório,1.0,4781.03,Crédito
323,2023-07-20,Fone de Ouvido,Acessórios,3.0,1107.17,Boleto
299,2023-09-16,Fone de Ouvido,Periféricos,7.0,2451.18,Pix
1299,2023-03-01,Impressora,Periféricos,4.0,2741.75,Crédito
195,2023-10-18,Mouse,Acessórios,,,Boleto
64,2023-06-09,Monitor,Acessórios,7.0,236.77,Boleto
394,2023-11-21,Mouse,Acessórios,2.0,3012.4,Débito
728,2023-07-07,,Informática,4.0,489.57,Pix
1584,2023-08-24,Impressora,Periféricos,6.0,3379.4,Crédito
1548,2023-09-07,Teclado,Acessórios,3.0,3095.0,Pix
2426,2023-10-21,Impressora,Periféricos,6.0,1303.32,Débito
15,2023-04-09,Cadeira Gamer,,9.0,4180.54,Débito
2568,2023-12-01,Notebook,Acessórios,2.0,4960.16,Pix
1601,2023-11-17,Mouse,Informática,9.0,805.99,Pix
1091,2023-03-12,Fone de Ouvido,Informática,9.0,4283.67,Dinheiro
2112,2023-12-25,Monitor,,6.0,1181.78,Dinheiro
204,2023-02-19,Cadeira Gamer,Periféricos,7.0,4472.64,Crédito
2419,2023-03-06,Fone de Ouvido,,4.0,2974.02,Dinheiro
153,2023-10-26,Mouse,Acessórios,3.0,1083.09,Dinheiro
2902,2023-08-25,Cadeira Gamer,Periféricos,2.0,4808.41,Débito
1360,2023-11-16,Smartphone,Móveis de Escritório,7.0,1111.77,Dinheiro
773,2023-09-18,Mouse,Periféricos,3.0,382.33,Pix
2679,2023-08-19,Monitor,Acessórios,2.0,2006.85,Débito
1002,2023-05-06,Teclado,Periféricos,9.0,3564.93,Crédito
719,2023-01-24,Notebook,Periféricos,7.0,896.46,Pix
613,2023-09-14,Smartphone,Informática,7.0,279.94,Crédito
843,2023-03-06,Mouse,Móveis de Escritório,5.0,65.28,Crédito
267,2023-03-02,Mouse,Informática,7.0,2861.37,Débito
52,2023-05-09,Monitor,Informática,9.0,3315.51,Crédito
1196,2023-03-02,Mouse,Informática,8.0,2884.83,Dinheiro
1271,2023-11-18,Monitor,Informática,4.0,4615.71,Débito
1492,2023-03-26,Fone de Ouvido,Informática,3.0,1853.13,Pix
1583,2023-05-23,Cadeira Gamer,Periféricos,3.0,1413.73,Débito
522,2023-08-31,Impressora,Móveis de Escritório,4.0,2530.76,Boleto
1695,2023-11-10,Impressora,,1.0,248.94,Crédito
2664,2023-12-27,Cadeira Gamer,Periféricos,3.0,336.58,Dinheiro
2749,2023-11-08,Notebook,,3.0,2833.74,Boleto
1922,2023-09-03,Mouse,Móveis de Escritório,7.0,2747.96,Boleto
103,2023-10-04,Mouse,,2.0,886.84,Boleto
696,2023-06-21,Mouse,Acessórios,9.0,1795.07,Pix
2333,2023-10-23,Impressora,,3.0,4431.46,Dinheiro
2725,2023-10-21,Mouse,Móveis de Escritório,4.0,2524.09,Boleto
2273,2023-09-12,Monitor,Informática,3.0,1753.45,Dinheiro
2483,2023-03-08,Cadeira Gamer,Informática,8.0,1253.52,Dinheiro
1843,,Fone de Ouvido,Móveis de Escritório,8.0,2859.43,Boleto
1831,2023-01-27,Teclado,Periféricos,2.0,4231.3,Débito
795,2023-11-16,Teclado,Informática,8.0,4799.35,Crédito
1821,2023-07-01,Mouse,Acessórios,4.0,4046.23,Crédito
2002,2023-03-29,Fone de Ouvido,Móveis de Escritório,4.0,1710.63,Débito
145,2023-01-22,Impressora,Periféricos,9.0,2374.29,Dinheiro
2526,,,Acessórios,2.0,4854.7,
1331,2023-09-09,Monitor,Periféricos,7.0,4361.98,Dinheiro
2478,2023-08-23,Notebook,Móveis de Escritório,2.0,1090.65,Dinheiro
2882,2023-05-05,Mouse,Acessórios,5.0,2308.12,Pix
